count,title,subtitle,link,cover_image_url,ground_truth
103,Does This Video Show Gianna Bryant’s ‘Final Hours’?,A video stemming from a tragic event was repurposed to exploit yet another tragic event.,https://www.snopes.com/fact-check/gianna-bryant-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
104,Does a Photo Show a Man Fighting IS in a Kobe Jersey?,An old photograph received new attention in the wake of the NBA icon's death in January 2020. ,https://www.snopes.com/fact-check/wearing-kobe-jersey-battle/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
105,Do Photos Show Trash Left Behind at NJ Trump Rally?,"When large crowds gather outdoors, neatness frequently goes by the wayside.",https://www.snopes.com/fact-check/trump-nj-rally-trash/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
106,Did a Coronavirus Bulletin Warn Against Unprotected Sex with Farm Animals?,"You can take the virus out of the farm, but you can't ...",https://www.snopes.com/fact-check/coronavirus-bulletin-farm-animals/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
107,"No, This Isn’t Video of the Crash That Killed Kobe Bryant",The basketball legend's death stunned the world.,https://www.snopes.com/fact-check/kobe-bryant-crash-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
108,Does This Video Show the White Island Volcano Eruption?,"Despite an abundance of eyewitness videos, misinformation found a way to capture attention.",https://www.snopes.com/fact-check/white-island-volcano-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
109,Did Sea Foam Fill Streets in Spain?,"NOAA explained that sea foam forms ""when dissolved organic matter in the ocean is churned up."" ",https://www.snopes.com/fact-check/sea-foam-fill-streets-in-spain/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
110,Did Prince Harry and Meghan Markle Buy an RV Camper?,Can Buckingham Palace and Windsor Castle really compete with a mobile home? ,https://www.snopes.com/fact-check/harry-markle-rv-camper/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
111,Is This Lev Parnas at a Family Birthday Party with Donald Trump?,"While this photo is nearly 30 years old, the claim that it shows the business associate of Trump attorney Rudy Giuliani has only been around since January 2020. ",https://www.snopes.com/fact-check/lev-parnas-eric-trump-birthday/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
112,Is This a Photo of the Golden Gate Bridge’s 1937 Opening?,Not everything that is lacking in color is necessarily very old as well.,https://www.snopes.com/fact-check/golden-gate-bridge-opening/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
113,Is This Video of a ‘Globular Bolt’ Real?,"Scientists are still trying to figure out so-called ""ball lightning.""",https://www.snopes.com/fact-check/video-of-a-globular-bolt-real/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
114,Did the KKK March With a Trump-Pence Sign?,This photograph is not all you need to know before you vote in 2020. ,https://www.snopes.com/fact-check/kkk-march-trump-pence-sign/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
115,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
116,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
117,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
118,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
119,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
120,Is This a Burned Tree with Spaghetti-Patterned Wood Inside?,"This picture has been shared with humorous captions, such as Spaghetti Tree, Spaghetree, and Chef Boyartree. ",https://www.snopes.com/fact-check/burned-tree-spaghetti-pattern/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
121,Was This Popcorn Popped With a Blowtorch and a Hairdryer?,Most popcorn-related innovations focus on convenience.,https://www.snopes.com/fact-check/popcorn-pop-with-blowtorch/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
122,Is This Horse Living in a Third-Floor Apartment?,"A horse needs a house, of course, of course.",https://www.snopes.com/fact-check/horse-living-in-apartment/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
123,Did a U.S. Navy Ship Display This Crude Message Overhead to Iran?,An old fake photo found a new target.,https://www.snopes.com/fact-check/navy-ship-display-crude-word/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
124,Is This Video of a Tarantula Swimming Real?,Swimming spiders are the stuff of nightmares ... and reality?,https://www.snopes.com/fact-check/tarantula-swimming-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
125,Was This Koala Rescued From a Bushfire in Australia?,"As wildfires raged in Australia in January 2020, a photograph from a previous blaze went viral. ",https://www.snopes.com/fact-check/koala-rescued-from-aussie-fire/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,outdated
126,Does This Video Show the Drone Strike That Killed Soleimani?,"Iran Gen. Qassem Soleimani was killed by a U.S. drone strike in Baghdad on Jan. 3, 2020. ",https://www.snopes.com/fact-check/video-of-drone-strike-soleimani/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
127,Is This a Real Calvin and Hobbes Cartoon?,Comic strips are not infrequently altered to replace their original dialogue with political messages.,https://www.snopes.com/fact-check/calvin-and-hobbes-worlds-problems/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
128,Is This a Real Photo of Obama Shaking Hands with Iranian President Rouhani?,Arizona U.S. Rep. Paul Gosar tweeted a fake image of a meeting between former President Barack Obama and Iran President Hassan Rouhani.,https://www.snopes.com/fact-check/obama-shaking-hands-rouhani/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
129,Does This Photograph Show Clouds Over Australian Bushfires?,A spectacular image of red-tinted clouds at sunset was repurposed to connect it with 2020 bushfires in Australia.,https://www.snopes.com/fact-check/clouds-over-australian-bushfires/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
130,Does This Photo Show Wedding Rings Taken from Holocaust Victims?,"“Every wedding ring here represents a home broken and a human murdered by the Germans.""",https://www.snopes.com/fact-check/wedding-rings-holocaust-victims/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
131,Is This a Photo of Australian Fires Taken from the Space Station?,Composite images created from multiple data inputs are often mistaken for literal photographs.,https://www.snopes.com/fact-check/australia-fires-iss-image/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
132,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
133,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
134,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
135,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
136,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
137,Will Fine Steel Wool Ignite From an Incoming iPhone Call?,There may be a few tricks up these steel wool sleeves. ,https://www.snopes.com/fact-check/steel-wool-ignite-iphone-call/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
138,Is This an Authentic Photograph of President Trump?,"A photograph of Trump, posted online by a Republican congressman, prompted much speculation about the president's skincare regimen. ",https://www.snopes.com/fact-check/trump-makeup-tan-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
139,Is This Soccer Goalkeeper ‘Lost in the Fog’?,"""Sam Bartram stuck doggedly to his post, eyes cagily guarding his goal.""",https://www.snopes.com/fact-check/goalkeeper-lost-in-fog/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
140,Is Tom Cruise Running for President?,"Actor Tom Cruise is still running, just not for the nation's highest office.",https://www.snopes.com/fact-check/tom-cruise-president/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
141,Does a Photo Show a Menorah Displayed in Defiance of Nazism?,"During the festival of Hanukkah in December 2019, social media users shared a powerful image from 1930s Germany.",https://www.snopes.com/fact-check/nazi-flag-menorah-hanukkah/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
